# index, id, name, city, country, IATA/FAA, ICAO, latitude, longitude, altitude, timezone, DST, _pos
1013,2176,Kuwait International Airport,Kuwait,Kuwait,KWI,OKBK,29.226600646972656,47.96889877319336,206,3.0,U,"array([6.00215888, 1.24101304])"
1014,2177,Beirut Rafic Hariri International Airport,Beirut,Lebanon,BEY,OLBA,33.820899963378906,35.488399505615234,87,2.0,E,"array([5.98832082, 1.21565409])"
1015,2179,Abu Dhabi International Airport,Abu Dhabi,United Arab Emirates,AUH,OMAA,24.433000564575195,54.651100158691406,88,4.0,U,"array([6.02496693, 1.22638399])"
1016,2180,Bateen Airport,Abu Dhabi,United Arab Emirates,AZI,OMAD,24.428300857543945,54.458099365234375,16,4.0,U,"array([5.98065492, 1.39490727])"
1017,2188,Dubai International Airport,Dubai,United Arab Emirates,DXB,OMDB,25.2527999878,55.3643989563,62,4.0,U,"array([6.01510419, 1.22769258])"
1018,2189,Fujairah International Airport,Fujeirah,United Arab Emirates,FJR,OMFJ,25.112199783325195,56.32400131225586,152,4.0,U,"array([5.96472382, 1.49961245])"
1019,2191,Sharjah International Airport,Sharjah,United Arab Emirates,SHJ,OMSJ,25.32859992980957,55.5172004699707,111,4.0,U,"array([6.00725266, 1.26583972])"
1020,2192,Khasab Air Base,Khasab,Oman,KHS,OOKB,26.17099952697754,56.2406005859375,100,4.0,U,"array([5.98455939, 1.38292169])"
1021,2194,Muscat International Airport,Muscat,Oman,MCT,OOMS,23.593299865722656,58.284400939941406,48,4.0,U,"array([6.01128154, 1.25589974])"
1022,2195,Salalah Airport,Salalah,Oman,SLL,OOSA,17.038700103759766,54.09130096435547,73,4.0,U,"array([6.00569043, 1.2800279 ])"
1023,2202,Faisalabad International Airport,Faisalabad,Pakistan,LYP,OPFA,31.364999771118164,72.99479675292969,591,5.0,N,"array([6.00748333, 1.37650545])"
1024,2203,Gwadar International Airport,Gwadar,Pakistan,GWD,OPGD,25.233299255371094,62.329498291015625,36,5.0,N,"array([6.0032068 , 1.36041864])"
1025,2204,Gilgit Airport,Gilgit,Pakistan,GIL,OPGT,35.918800354003906,74.33360290527344,4796,5.0,N,"array([5.96770871, 1.37820158])"
1026,2206,Jinnah International Airport,Karachi,Pakistan,KHI,OPKC,24.9065,67.160797,100,5.0,N,"array([6.01361173, 1.2812982 ])"
1027,2207,Alama Iqbal International Airport,Lahore,Pakistan,LHE,OPLA,31.5216007232666,74.40360260009766,712,5.0,N,"array([6.00937026, 1.24044097])"
1028,2212,Moenjodaro Airport,Moenjodaro,Pakistan,MJD,OPMJ,27.3351993560791,68.14309692382812,154,5.0,N,"array([5.97337874, 1.38703849])"
1029,2214,Multan International Airport,Multan,Pakistan,MUX,OPMT,30.20319938659668,71.41909790039062,403,5.0,N,"array([6.00043031, 1.2873261 ])"
1030,2217,Panjgur Airport,Panjgur,Pakistan,PJG,OPPG,26.954500198364258,64.13249969482422,3289,5.0,N,"array([5.98779663, 1.42291915])"
1031,2219,Peshawar International Airport,Peshawar,Pakistan,PEW,OPPS,33.993900299072266,71.51460266113281,1158,5.0,N,"array([6.00822146, 1.28613812])"
1032,2221,Quetta International Airport,Quetta,Pakistan,UET,OPQT,30.251399993896484,66.93779754638672,5267,5.0,N,"array([5.99597729, 1.31129941])"
1033,2222,Shaikh Zaid Airport,Rahim Yar Khan,Pakistan,RYK,OPRK,28.383899688720703,70.27960205078125,271,5.0,N,"array([6.04136189, 1.30480176])"
1034,2223,Benazir Bhutto International Airport,Islamabad,Pakistan,"\N",OPRN,33.616699,73.099197,1668,5.0,N,"array([5.99988132, 1.24793777])"
1035,2227,Sukkur Airport,Sukkur,Pakistan,SKZ,OPSK,27.722000122070312,68.79170227050781,196,5.0,N,"array([5.9878237 , 1.32243087])"
1036,2233,Zhob Airport,Zhob,Pakistan,PZH,OPZB,31.358400344848633,69.4636001586914,4728,5.0,N,"array([5.96597451, 1.44043291])"
1037,2234,Basrah International Airport,Basrah,Iraq,BSR,ORMM,30.549100875854492,47.66210174560547,11,3.0,U,"array([6.03976733, 1.2210763 ])"
1038,2243,Rota International Airport,Rota,Northern Mariana Islands,ROP,PGRO,14.174300193786621,145.2429962158203,607,10.0,U,"array([6.22512359, 1.20836816])"
1039,2244,Saipan International Airport,Saipan,Northern Mariana Islands,SPN,PGSN,15.119,145.729004,215,10.0,U,"array([6.13797284, 1.20812454])"
1040,2246,Antonio B. Won Pat International Airport,Agana,Guam,GUM,PGUM,13.4834003448,144.796005249,298,10.0,U,"array([6.13845214, 1.21679186])"
1041,2249,Marshall Islands International Airport,Majuro,Marshall Islands,MAJ,PKMJ,7.064760208129883,171.27200317382812,6,12.0,U,"array([6.28695921, 1.17562053])"
1042,2251,Bucholz Army Air Field,Kwajalein,Marshall Islands,KWA,PKWA,8.720120429992676,167.73199462890625,9,12.0,U,"array([6.39803024, 1.18474438])"
1043,2252,Cassidy International Airport,Kiritimati,Kiribati,CXI,PLCH,1.9861600399017334,-157.35000610351562,5,-12.0,U,"array([6.20637201, 1.17268787])"
1044,2254,Chuuk International Airport,Chuuk,Micronesia,TKK,PTKK,7.461870193481445,151.84300231933594,11,10.0,U,"array([6.29850678, 1.20381861])"
1045,2255,Pohnpei International Airport,Pohnpei,Micronesia,PNI,PTPN,6.985099792480469,158.20899963378906,10,11.0,U,"array([6.40599947, 1.20199646])"
1046,2256,Babelthuap Airport,Babelthuap,Palau,ROR,PTRO,7.36731,134.544236,176,9.0,U,"array([6.14507241, 1.2128146 ])"
1047,2257,Kosrae International Airport,Kosrae,Micronesia,KSA,PTSA,5.35698,162.957993,11,11.0,U,"array([6.45940724, 1.19780112])"
1048,2258,Yap International Airport,Yap,Micronesia,YAP,PTYA,9.49891,138.082993,91,10.0,U,"array([6.22841307, 1.21783937])"
1049,2259,Kinmen Airport,Kinmen,Taiwan,KNH,RCBS,24.4279,118.359001,93,8.0,U,"array([6.18563683, 1.23546009])"
1050,2262,Taitung Airport,Fengnin,Taiwan,TTT,RCFN,22.7549991607666,121.10199737548828,143,8.0,U,"array([6.25240456, 1.26543272])"
1051,2264,Kaohsiung International Airport,Kaohsiung,Taiwan,KHH,RCKH,22.57710075378418,120.3499984741211,31,8.0,U,"array([6.1081207 , 1.23328296])"
1052,2268,Taichung Ching Chuang Kang Airport,Taichung,Taiwan,RMQ,RCMQ,24.264699935913086,120.62100219726562,663,8.0,N,"array([6.12301802, 1.2399457 ])"
1053,2270,Tainan Airport,Tainan,Taiwan,TNN,RCNN,22.95039939880371,120.20600128173828,63,8.0,U,"array([6.06737737, 1.3567592 ])"
1054,2272,Makung Airport,Makung,Taiwan,MZG,RCQC,23.568700790405273,119.62799835205078,103,8.0,U,"array([6.18589443, 1.24470034])"
1055,2275,Taipei Songshan Airport,Taipei,Taiwan,TSA,RCSS,25.069400787353516,121.552001953125,18,8.0,U,"array([6.13635304, 1.24002785])"
1056,2276,Taiwan Taoyuan International Airport,Taipei,Taiwan,TPE,RCTP,25.0777,121.233002,106,8.0,U,"array([6.09187423, 1.22450071])"
1057,2278,Hualien Airport,Hualien,Taiwan,HUN,RCYU,24.023099899291992,121.61799621582031,52,8.0,U,"array([6.17583336, 1.23935382])"
1058,2279,Narita International Airport,Tokyo,Japan,NRT,RJAA,35.7647018433,140.386001587,141,9.0,U,"array([6.08147683, 1.20142019])"
1059,2280,Matsumoto Airport,Matsumoto,Japan,MMJ,RJAF,36.16680145263672,137.92300415039062,2182,9.0,U,"array([6.19695122, 1.1965004 ])"
1060,2281,Hyakuri Airport,Ibaraki,Japan,IBR,RJAH,36.181098938,140.414993286,105,9.0,U,"array([6.16369251, 1.21419091])"
1061,2284,Nanki Shirahama Airport,Nanki-shirahama,Japan,SHM,RJBD,33.6622009277,135.363998413,298,9.0,U,"array([6.2513802, 1.1872573])"
1062,2286,Tokachi-Obihiro Airport,Obihiro,Japan,OBO,RJCB,42.7332992554,143.216995239,505,9.0,U,"array([6.18508644, 1.17858724])"
1063,2287,New Chitose Airport,Sapporo,Japan,CTS,RJCC,42.77519989013672,141.69200134277344,82,9.0,U,"array([6.1243866, 1.2075585])"
1064,2288,Hakodate Airport,Hakodate,Japan,HKD,RJCH,41.7700004578,140.822006226,151,9.0,U,"array([6.14697725, 1.20392126])"
1065,2290,Memanbetsu Airport,Memanbetsu,Japan,MMB,RJCM,43.8805999756,144.164001465,135,9.0,U,"array([6.16725671, 1.18769623])"
1066,2291,Nakashibetsu Airport,Nakashibetsu,Japan,SHB,RJCN,43.5774993896,144.960006714,234,9.0,U,"array([6.20281553, 1.18866515])"
1067,2294,Wakkanai Airport,Wakkanai,Japan,WKJ,RJCW,45.4042015076,141.800994873,30,9.0,U,"array([6.20752952, 1.19736124])"
1068,2295,Iki Airport,Iki,Japan,IKI,RJDB,33.7490005493,129.785003662,41,9.0,U,"array([6.25865871, 1.19776003])"
1069,2296,Yamaguchi Ube Airport,Yamaguchi,Japan,UBJ,RJDC,33.930000305200004,131.279006958,23,9.0,U,"array([6.17779422, 1.20869384])"
1070,2297,Tsushima Airport,Tsushima,Japan,TSJ,RJDT,34.2849006653,129.330993652,213,9.0,U,"array([6.21602334, 1.20363279])"
1071,2298,Monbetsu Airport,Monbetsu,Japan,MBE,RJEB,44.303901672399995,143.404006958,80,9.0,U,"array([6.24881875, 1.2041209 ])"
1072,2299,Asahikawa Airport,Asahikawa,Japan,AKJ,RJEC,43.670799255371094,142.44700622558594,721,9.0,U,"array([6.15433608, 1.20967573])"
1073,2304,Fukue Airport,Fukue,Japan,FUJ,RJFE,32.66630172729492,128.83299255371094,273,9.0,U,"array([6.18458025, 1.19906925])"
1074,2305,Fukuoka Airport,Fukuoka,Japan,FUK,RJFF,33.585899353027344,130.4510040283203,32,9.0,U,"array([6.11111652, 1.21324918])"
1075,2307,Kagoshima Airport,Kagoshima,Japan,KOJ,RJFK,31.80340003967285,130.718994140625,906,9.0,U,"array([6.11062806, 1.19551662])"
1076,2308,Miyazaki Airport,Miyazaki,Japan,KMI,RJFM,31.877199173,131.449005127,20,9.0,U,"array([6.14264549, 1.19723193])"
1077,2310,Oita Airport,Oita,Japan,OIT,RJFO,33.479400634799994,131.736999512,19,9.0,U,"array([6.14019607, 1.1756361 ])"
1078,2311,Kitakyūshū Airport,Kitakyushu,Japan,KKJ,RJFR,33.8459014893,131.035003662,21,9.0,U,"array([6.1891557, 1.187751 ])"
1079,2312,Kumamoto Airport,Kumamoto,Japan,KMJ,RJFT,32.83729934692383,130.85499572753906,642,9.0,U,"array([6.15612668, 1.20066566])"
1080,2313,Nagasaki Airport,Nagasaki,Japan,NGS,RJFU,32.916900634799994,129.914001465,15,9.0,U,"array([6.16575044, 1.20490469])"
1081,2316,Amami Airport,Amami,Japan,ASJ,RJKA,28.430599212646484,129.71299743652344,27,9.0,U,"array([6.22714268, 1.1896057 ])"
1082,2322,Komatsu Airport,Kanazawa,Japan,KMQ,RJNK,36.39459991455078,136.40699768066406,36,9.0,U,"array([6.11369893, 1.18986395])"
1083,2324,Toyama Airport,Toyama,Japan,TOY,RJNT,36.64830017089844,137.18800354003906,95,9.0,U,"array([6.10532668, 1.18687533])"
1084,2326,Hiroshima Airport,Hiroshima,Japan,HIJ,RJOA,34.4361000061,132.919006348,1088,9.0,U,"array([6.1093173 , 1.20219432])"
1085,2327,Okayama Airport,Okayama,Japan,OKJ,RJOB,34.7569007874,133.854995728,806,9.0,U,"array([6.12941652, 1.19462837])"
1086,2328,Izumo Airport,Izumo,Japan,IZO,RJOC,35.4136009216,132.88999939,15,9.0,U,"array([6.26082691, 1.16705742])"
1087,2330,Miho Yonago Airport,Miho,Japan,YGJ,RJOH,35.4921989440918,133.23599243164062,20,9.0,U,"array([6.12926676, 1.17688281])"
1088,2332,Kōchi Ryōma Airport,Kochi,Japan,KCZ,RJOK,33.546101,133.669006,42,9.0,U,"array([6.19644685, 1.17948259])"
1089,2333,Matsuyama Airport,Matsuyama,Japan,MYJ,RJOM,33.82720184326172,132.6999969482422,25,9.0,U,"array([6.11123359, 1.18078784])"
1090,2334,Osaka International Airport,Osaka,Japan,ITM,RJOO,34.785499572753906,135.43800354003906,50,9.0,U,"array([6.15098455, 1.19238775])"
1091,2335,Tottori Airport,Tottori,Japan,TTJ,RJOR,35.5301017761,134.167007446,65,9.0,U,"array([6.2525847 , 1.17564157])"
1092,2336,Tokushima Airport/JMSDF Air Base,Tokushima,Japan,TKS,RJOS,34.132801,134.606995,26,9.0,U,"array([6.21033371, 1.18264838])"
1093,2337,Takamatsu Airport,Takamatsu,Japan,TAK,RJOT,34.214199066199996,134.01600647,607,9.0,U,"array([6.11897231, 1.18066862])"
1094,2340,Aomori Airport,Aomori,Japan,AOJ,RJSA,40.73469924926758,140.6909942626953,664,9.0,U,"array([6.17716101, 1.19066423])"
1095,2341,Yamagata Airport,Yamagata,Japan,GAJ,RJSC,38.411899566699994,140.371002197,353,9.0,U,"array([6.22077388, 1.18029501])"
1096,2344,Hanamaki Airport,Hanamaki,Japan,HNA,RJSI,39.4286003112793,141.13499450683594,297,9.0,U,"array([6.19262198, 1.20448899])"
1097,2345,Akita Airport,Akita,Japan,AXT,RJSK,39.6156005859375,140.218994140625,313,9.0,U,"array([6.1607534 , 1.19332165])"
1098,2346,Misawa Air Base,Misawa,Japan,MSJ,RJSM,40.703201293899994,141.367996216,119,9.0,U,"array([6.21858392, 1.16883834])"
1099,2347,Sendai Airport,Sendai,Japan,SDJ,RJSS,38.1397018433,140.917007446,15,9.0,U,"array([6.11938082, 1.19603844])"
1100,2352,Hachijojima Airport,Hachijojima,Japan,HAC,RJTH,33.1150016785,139.785995483,303,9.0,U,"array([6.23588595, 1.16321782])"
1101,2356,Oshima Airport,Oshima,Japan,OIM,RJTO,34.782001495399996,139.36000061,130,9.0,U,"array([6.23948825, 1.18433422])"
1102,2359,Tokyo Haneda International Airport,Tokyo,Japan,HND,RJTT,35.552299,139.779999,35,9.0,U,"array([6.12628916, 1.20078584])"
1103,2361,Gwangju Airport,Kwangju,South Korea,KWJ,RKJJ,35.123173,126.805444,39,9.0,U,"array([6.19302295, 1.2246137 ])"
1104,2365,Yeosu Airport,Yeosu,South Korea,RSU,RKJY,34.84230041503906,127.61699676513672,53,9.0,U,"array([6.20246066, 1.21918611])"
1105,2370,Jeju International Airport,Cheju,South Korea,CJU,RKPC,33.51129913330078,126.49299621582031,118,9.0,U,"array([6.13559751, 1.2252166 ])"
1106,2372,Gimhae International Airport,Busan,South Korea,PUS,RKPK,35.1795005798,128.93800354,6,9.0,U,"array([6.10082375, 1.23300275])"
1107,2374,Ulsan Airport,Ulsan,South Korea,USN,RKPU,35.59349823,129.352005005,45,9.0,U,"array([6.21553036, 1.21869869])"
1108,2378,Gimpo International Airport,Seoul,South Korea,GMP,RKSS,37.5583,126.791,59,9.0,U,"array([6.14480324, 1.22223787])"
1109,2380,Pohang Airport (G-815/K-3),Pohang,South Korea,KPO,RKTH,35.987955,129.420383,70,9.0,U,"array([6.21636544, 1.23039626])"
1110,2381,Daegu Airport,Taegu,South Korea,TAE,RKTN,35.896872,128.65531,116,9.0,U,"array([6.13842394, 1.1908696 ])"
1111,2384,Naha Airport,Okinawa,Japan,OKA,ROAH,26.1958007812,127.646003723,12,9.0,N,"array([6.11811463, 1.20401109])"
1112,2387,New Ishigaki Airport,Ishigaki,Japan,ISG,ROIG,24.396389,124.245,102,9.0,U,"array([6.1251974 , 1.18822946])"
1113,2388,Kumejima Airport,Kumejima,Japan,UEO,ROKJ,26.363500595092773,126.71399688720703,23,9.0,U,"array([6.23390375, 1.2006437 ])"
1114,2390,Miyako Airport,Miyako,Japan,MMY,ROMY,24.782800674399997,125.294998169,150,9.0,U,"array([6.17162912, 1.178478  ])"
1115,2397,Ninoy Aquino International Airport,Manila,Philippines,MNL,RPLL,14.5086,121.019997,75,8.0,N,"array([6.11581509, 1.27689191])"
1116,2399,Awang Airport,Cotabato,Philippines,CBO,RPMC,7.1652398109436035,124.20999908447266,189,8.0,N,"array([6.14787554, 1.33413514])"
1117,2400,Cagayan De Oro Airport,Ladag,Philippines,"\N",RPML,8.41562,124.611,601,8.0,N,"array([6.14996327, 1.32361322])"
1118,2401,Pagadian Airport,Pagadian,Philippines,PAG,RPMP,7.83073144787,123.461179733,5,8.0,N,"array([6.19649484, 1.33930928])"
1119,2402,General Santos International Airport,Romblon,Philippines,GES,RPMR,6.05800008774,125.096000671,505,8.0,N,"array([6.15891952, 1.32467506])"
1120,2404,Zamboanga International Airport,Zamboanga,Philippines,ZAM,RPMZ,6.922420024871826,122.05999755859375,33,8.0,N,"array([6.17224311, 1.3418905 ])"
1121,2409,San Jose Airport,San Jose,Philippines,SJI,RPUH,12.361499786399998,121.04699707,14,8.0,N,"array([6.20669832, 1.37130119])"
1122,2422,Daniel Z. Romualdez Airport,Tacloban,Philippines,TAC,RPVA,11.228035,125.027761,10,8.0,N,"array([6.15997326, 1.30724442])"
1123,2423,Bacolod-Silay Airport,Bacolod,Philippines,BCD,RPVB,10.7764,123.014999,82,8.0,N,"array([6.16788164, 1.31222754])"
1124,2425,Sibulan Airport,Dumaguete,Philippines,DGT,RPVD,9.3337097168,123.300003052,15,8.0,N,"array([6.16764588, 1.32111857])"
1125,2426,Godofredo P. Ramos Airport,Caticlan,Philippines,MPH,RPVE,11.9245,121.954002,7,8.0,N,"array([6.17680927, 1.31062874])"
1126,2429,Iloilo International Airport,Iloilo,Philippines,ILO,RPVI,10.833017,122.493358,27,8.0,N,"array([6.13319163, 1.309605  ])"
1127,2430,Kalibo International Airport,Kalibo,Philippines,KLO,RPVK,11.679400444,122.375999451,14,8.0,N,"array([6.10146882, 1.2734467 ])"
1128,2433,Puerto Princesa Airport,Puerto Princesa,Philippines,PPS,RPVP,9.742119789123535,118.75900268554688,71,8.0,N,"array([6.15043442, 1.31215191])"
1129,2439,General Urquiza Airport,Parana,Argentina,PRA,SAAP,-31.7948,-60.4804,242,-3.0,N,"array([5.87948133, 0.85359615])"
1130,2440,Islas Malvinas Airport,Rosario,Argentina,ROS,SAAR,-32.9036,-60.785,85,-3.0,N,"array([5.91666141, 0.97896308])"
1131,2441,Sauce Viejo Airport,Santa Fe,Argentina,SFN,SAAV,-31.7117,-60.8117,55,-3.0,N,"array([5.84823129, 0.8758922 ])"
1132,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,AEP,SABE,-34.5592,-58.4156,18,-3.0,N,"array([5.90032016, 0.92520577])"
1133,2443,Ingeniero Ambrosio Taravella Airport,Cordoba,Argentina,COR,SACO,-31.323601,-64.208,1604,-3.0,N,"array([5.93902775, 0.97708553])"
1134,2452,El Plumerillo Airport,Mendoza,Argentina,MDZ,SAME,-32.8316993713,-68.7929000854,2310,-3.0,N,"array([5.92750185, 0.9478354 ])"
1135,2454,Suboficial Ay Santiago Germano Airport,San Rafael,Argentina,AFA,SAMR,-34.588299,-68.4039,2470,-3.0,N,"array([5.85641161, 0.8210043 ])"
1136,2455,Catamarca Airport,Catamarca,Argentina,CTC,SANC,-28.5956001282,-65.751701355,1522,-3.0,N,"array([5.83934252, 0.84811868])"
1137,2456,Vicecomodoro Angel D. La Paz Aragonés Airport,Santiago Del Estero,Argentina,SDE,SANE,-27.765556335399996,-64.3099975586,656,-3.0,N,"array([5.84645172, 0.83070269])"
1138,2458,Capitan V A Almonacid Airport,La Rioja,Argentina,IRJ,SANL,-29.3815994263,-66.7957992554,1437,-3.0,N,"array([5.86376509, 0.8371095 ])"
1139,2460,Teniente Benjamin Matienzo Airport,Tucuman,Argentina,TUC,SANT,-26.8409,-65.104897,1493,-3.0,N,"array([5.85612573, 0.86629704])"
1140,2461,Domingo Faustino Sarmiento Airport,San Juan,Argentina,UAQ,SANU,-31.571501,-68.418198,1958,-3.0,N,"array([5.89108063, 0.86204046])"
1141,2467,Brigadier Mayor D Cesar Raul Ojeda Airport,San Luis,Argentina,LUQ,SAOU,-33.2732009888,-66.3563995361,2328,-3.0,N,"array([5.87082793, 0.82655647])"
1142,2469,Resistencia International Airport,Resistencia,Argentina,RES,SARE,-27.45,-59.0561,173,-3.0,N,"array([5.82338774, 0.84802481])"
1143,2470,Formosa Airport,Formosa,Argentina,FMA,SARF,-26.2127,-58.2281,193,-3.0,N,"array([5.81776434, 0.86425632])"
1144,2471,Cataratas Del Iguazú International Airport,Iguazu Falls,Argentina,IGR,SARI,-25.737301,-54.4734,916,-3.0,N,"array([5.9081525 , 0.95048102])"
1145,2474,Libertador Gral D Jose De San Martin Airport,Posadas,Argentina,PSS,SARP,-27.3858,-55.9707,430,-3.0,N,"array([5.88769077, 0.821028  ])"
1146,2476,Martin Miguel De Guemes International Airport,Salta,Argentina,SLA,SASA,-24.856000900299996,-65.4861984253,4088,-3.0,N,"array([5.89161267, 0.90875462])"
1147,2477,Gobernador Horacio Guzman International Airport,Jujuy,Argentina,JUJ,SASJ,-24.392799,-65.097801,3019,-3.0,N,"array([5.90320611, 0.88854792])"
1148,2487,General E. Mosconi Airport,Comodoro Rivadavia,Argentina,CRD,SAVC,-45.7853,-67.4655,189,-3.0,N,"array([5.88536197, 0.87685319])"
1149,2488,Brigadier Antonio Parodi Airport,Esquel,Argentina,EQS,SAVE,-42.908000946,-71.139503479,2621,-3.0,N,"array([5.86560086, 0.88165051])"
1150,2490,Almirante Marco Andres Zar Airport,Trelew,Argentina,REL,SAVT,-43.2105,-65.2703,141,-3.0,N,"array([5.90636213, 0.91220944])"
1151,2491,Gobernador Castello Airport,Viedma,Argentina,VDM,SAVV,-40.8692,-63.0004,20,-3.0,N,"array([5.87472777, 0.81120908])"
1152,2492,El Tehuelche Airport,Puerto Madryn,Argentina,PMY,SAVY,-42.7592,-65.1027,427,-3.0,N,"array([5.83319113, 0.86054917])"
1153,2495,Hermes Quijada International Airport,Rio Grande,Argentina,RGA,SAWE,-53.7777,-67.7494,65,-3.0,N,"array([5.88468359, 0.83686291])"
1154,2496,Piloto Civil N. Fernández Airport,Rio Gallegos,Argentina,RGL,SAWG,-51.6089,-69.3126,61,-3.0,N,"array([5.90516497, 0.86362271])"
1155,2497,Malvinas Argentinas Airport,Ushuaia,Argentina,USH,SAWH,-54.8433,-68.2958,102,-3.0,N,"array([5.91733882, 0.94329341])"
1156,2501,Comandante Espora Airport,Bahia Blanca,Argentina,BHI,SAZB,-38.725,-62.1693,246,-3.0,N,"array([5.87462581, 0.8707684 ])"
1157,2508,Ástor Piazzola International Airport,Mar Del Plata,Argentina,MDQ,SAZM,-37.9342,-57.5733,72,-3.0,N,"array([5.86689973, 0.85869118])"
1158,2509,Presidente Peron Airport,Neuquen,Argentina,NQN,SAZN,-38.949001,-68.155701,895,-3.0,N,"array([5.89025065, 0.89226318])"
1159,2512,Santa Rosa Airport,Santa Rosa,Argentina,RSA,SAZR,-36.588299,-64.275703,630,-3.0,N,"array([5.83654483, 0.80374139])"
1160,2513,San Carlos De Bariloche Airport,San Carlos De Bariloche,Argentina,BRC,SAZS,-41.151199,-71.157501,2774,-3.0,N,"array([5.90584   , 0.93731266])"
1161,2517,Aviador C. Campos Airport,San Martin Des Andes,Argentina,CPC,SAZY,-40.075401,-71.137299,2569,-3.0,N,"array([5.85253464, 0.84450141])"
1162,2518,Conceição do Araguaia Airport,Conceicao Do Araguaia,Brazil,CDJ,SBAA,-8.348349571228027,-49.30149841308594,653,-3.0,S,"array([5.6044586 , 0.81246151])"
1163,2521,Araraquara Airport,Araracuara,Brazil,AQA,SBAQ,-21.812000274699997,-48.1329994202,2334,-3.0,S,"array([5.79726363, 0.92151581])"
1164,2522,Santa Maria Airport,Aracaju,Brazil,AJU,SBAR,-10.984000206,-37.0703010559,23,-3.0,S,"array([5.89850417, 1.03530595])"
1165,2524,Piloto Osvaldo Marques Dias Airport,Alta Floresta,Brazil,AFL,SBAT,-9.8663892746,-56.1049995422,948,-4.0,S,"array([5.7649066 , 0.96953264])"
